"business_id","date","score","description","type"
"101303","20171218","97","","ROUTINE"
"101303","20181108","98","","ROUTINE"
"101303","20190506","100","","ROUTINE"
"101306","20190628","96","","ROUTINE"
"101306","20191218","97","","ROUTINE"
"101306","20170103","100","","ROUTINE"
"101306","20170706","100","","ROUTINE"
"101306","20171219","100","","ROUTINE"
"101306","20180511","97","","SURVEY"
"101306","20180629","100","","ROUTINE"
"101306","20181220","","","COMPLAINT"
"101306","20181228","","","FOLLOWUP"
"101306","20181220","99","","ROUTINE"
"101312","20190606","100","","ROUTINE"
"101312","20191212","97","","ROUTINE"
"101312","20170607","100","","ROUTINE"
"101312","20161221","98","","ROUTINE"
"101312","20180614","96","","ROUTINE"
"101312","20180103","98","","ROUTINE"
"101312","20181206","94","","ROUTINE"
"101344","20190205","96","","ROUTINE"
"101344","20190923","96","","ROUTINE"
"101344","20161221","97","","ROUTINE"
"101344","20161129","98","","FOLLOWUP"
"101344","20170614","98","","ROUTINE"
"101344","20171130","96","","ROUTINE"
"101344","20180612","97","","ROUTINE"
"101351","20190417","97","","ROUTINE"
"101351","20191031","96","","ROUTINE"
"101351","20161214","95","","ROUTINE"
"101351","20170417","98","","ROUTINE"
"101351","20171016","97","","ROUTINE"
"101351","20180426","100","","ROUTINE"
"101351","20181017","100","","ROUTINE"
"101355","20190521","85","","ROUTINE"
"101355","20191113","97","","ROUTINE"
"101355","20161214","98","","ROUTINE"
"101355","20170324","","","COMPLAINT"
"101355","20170613","95","","ROUTINE"
"101355","20171220","96","","ROUTINE"
"101355","20180611","98","","ROUTINE"
"101355","20180509","","","COMPLAINT"
"101355","20181116","99","","ROUTINE"
"101355","20190528","99","","FOLLOWUP"
"101396","20190227","95","","ROUTINE"
"101396","20191024","97","","ROUTINE"
"101396","20170120","93","","ROUTINE"
"101396","20170908","97","","ROUTINE"
"101396","20180201","92","","ROUTINE"
"101396","20180905","95","","ROUTINE"
"101402","20190618","97","","ROUTINE"
"101402","20191212","96","","ROUTINE"
"101402","20161212","","","COMPLAINT"
"101402","20170106","96","","ROUTINE"
"101402","20170624","97","","ROUTINE"
"101402","20180606","100","","ROUTINE"
"101402","20171220","98","","ROUTINE"
"101402","20181004","92","","SURVEY"
"101402","20181220","96","","ROUTINE"
"101408","20190228","100","","ROUTINE"
"101408","20191008","97","","ROUTINE"
"101408","20170112","98","","ROUTINE"
"101408","20170726","98","","ROUTINE"
"101408","20180130","97","","ROUTINE"
"101408","20180725","98","","ROUTINE"
"101416","20190917","96","","ROUTINE"
"101416","20170220","","","COMPLAINT"
"101416","20170109","93","","ROUTINE"
"101416","20170811","91","","ROUTINE"
"101416","20180122","96","","ROUTINE"
"101416","20180810","98","","ROUTINE"
"101416","20190304","94","","ROUTINE"
"101458","20190807","98","","ROUTINE"
"101458","20170127","98","","ROUTINE"
"101458","20170720","91","","ROUTINE"
"101458","20180119","96","","ROUTINE"
"101458","20180720","93","","ROUTINE"
"101458","20181228","94","","ROUTINE"
"101460","20190523","98","","ROUTINE"
"101460","20191113","99","","ROUTINE"
"101460","20161227","96","","ROUTINE"
"101460","20170526","98","","ROUTINE"
"101460","20171117","100","","ROUTINE"
"101460","20180427","99","","ROUTINE"
"101460","20181126","97","","ROUTINE"
"101489","20190325","95","","ROUTINE"
"101489","20190923","100","","ROUTINE"
"101489","20170223","99","","ROUTINE"
"101489","20170928","100","","ROUTINE"
"101489","20180305","100","","ROUTINE"
"101489","20181003","95","","ROUTINE"
"101490","20190312","97","","ROUTINE"
"101490","20190924","100","","ROUTINE"
"101490","20170217","","","COMPLAINT"
"101490","20170214","96","","ROUTINE"
"101490","20170929","98","","ROUTINE"
"101490","20180308","98","","ROUTINE"
"101490","20180921","82","","ROUTINE"
"101490","20180927","100","","FOLLOWUP"
"101510","20190403","95","","ROUTINE"
"101510","20191018","94","","ROUTINE"
"101510","20170222","96","","ROUTINE"
"101510","20170913","97","","ROUTINE"
"101510","20180320","95","","ROUTINE"
"101510","20180925","","","COMPLAINT"
"101510","20180925","96","","ROUTINE"
"101518","20190422","93","","ROUTINE"
"101518","20190703","","","COMPLAINT"
"101518","20191002","94","","ROUTINE"
"101518","20170127","95","","ROUTINE"
"101518","20170606","90","","ROUTINE"
"101518","20170605","","","COMPLAINT"
"101518","20170606","","","FOLLOWUP"
"101518","20170821","","","COMPLAINT"
"101518","20170825","","","COMPLAINT"
"101518","20170825","","","COMPLAINT"
"101518","20171121","94","","ROUTINE"
"101518","20170614","","","COMPLAINT"
"101518","20170724","","","COMPLAINT"
"101518","20170711","","","COMPLAINT"
"101518","20180219","","","COMPLAINT"
"101518","20171219","","","COMPLAINT"
"101518","20171220","","","FOLLOWUP"
"101518","20171221","","","FOLLOWUP"
"101518","20180110","","","COMPLAINT"
"101518","20180430","95","","ROUTINE"
"101518","20181016","96","","ROUTINE"
"101518","20181016","","","COMPLAINT"
"101518","20180706","","","COMPLAINT"
"101518","20181113","","","COMPLAINT"
"101518","20181024","","","FOLLOWUP"
"101518","20190423","","","COMPLAINT"
"101518","20190528","","","COMPLAINT"
"101539","20190409","95","","ROUTINE"
"101539","20191024","98","","ROUTINE"
"101539","20170207","100","","ROUTINE"
"101539","20171009","93","","ROUTINE"
"101539","20180213","","","FOLLOWUP"
"101539","20180213","100","","FOLLOWUP"
"101539","20180207","","","COMPLAINT"
"101539","20180207","87","","ROUTINE"
"101539","20180912","96","","ROUTINE"
"101541","20190530","","","COMPLAINT"
"101541","20190530","","","COMPLAINT"
"101541","20190111","98","","ROUTINE"
"101541","20190722","","","FOLLOWUP"
"101541","20190805","","","FOLLOWUP"
"101541","20190927","","","FOLLOWUP"
"101541","20190705","","","COMPLAINT"
"101541","20170322","","","COMPLAINT"
"101541","20170208","99","","ROUTINE"
"101541","20170411","","","FOLLOWUP"
"101541","20170308","","","COMPLAINT"
"101541","20170615","","","COMPLAINT"
"101541","20170620","100","","ROUTINE"
"101541","20171020","","","COMPLAINT"
"101541","20171012","","","COMPLAINT"
"101541","20171204","","","FOLLOWUP"
"101541","20180530","93","","ROUTINE"
"101541","20171214","99","","ROUTINE"
"101541","20180614","","","COMPLAINT"
"101541","20180712","67","","ROUTINE"
"101541","20181218","","","COMPLAINT"
"101541","20180719","100","","FOLLOWUP"
"101541","20180712","","","COMPLAINT"
"101541","20190705","95","","ROUTINE"
"101544","20190626","82","","ROUTINE"
"101544","20190703","100","","FOLLOWUP"
"101544","20191219","97","","ROUTINE"
"101544","20190628","","","Site Evaluation"
"101544","20190703","","","COMPLAINT"
"101544","20170206","99","","ROUTINE"
"101544","20170717","85","","ROUTINE"
"101544","20170725","100","","FOLLOWUP"
"101544","20180102","98","","ROUTINE"
"101544","20180316","","","COMPLAINT"
"101544","20180319","","","FOLLOWUP"
"101544","20180702","91","","ROUTINE"
"101544","20180730","","","COMPLAINT"
"101544","20181218","95","","ROUTINE"
"101544","20180705","","","FOLLOWUP"
"101544","20181109","","","COMPLAINT"
"101544","20180702","","","COMPLAINT"
"101544","20181112","","","FOLLOWUP"
"101544","20190626","","","COMPLAINT"
"101591","20190716","","","COMPLAINT"
"101591","20191119","99","","ROUTINE"
"101591","20191119","99","","ROUTINE"
"101591","20170213","94","","ROUTINE"
"101591","20170906","95","","ROUTINE"
"101591","20170907","","","COMPLAINT"
"101591","20170907","","","COMPLAINT"
"101591","20180305","95","","ROUTINE"
"101591","20180913","95","","ROUTINE"
"101591","20190430","99","","ROUTINE"
"101593","20190514","100","","ROUTINE"
"101593","20191126","100","","ROUTINE"
"101593","20170202","100","","ROUTINE"
"101593","20171004","100","","ROUTINE"
"101593","20180320","99","","ROUTINE"
"101593","20181019","100","","ROUTINE"
"101595","20190215","98","","ROUTINE"
"101595","20190827","97","","ROUTINE"
"101595","20170202","","","COMPLAINT"
"101595","20170202","99","","ROUTINE"
"101595","20170828","96","","ROUTINE"
"101595","20180125","99","","ROUTINE"
"101595","20180817","98","","ROUTINE"
"101596","20190919","100","","ROUTINE"
"101596","20170112","92","","FOLLOWUP"
"101596","20170223","98","","ROUTINE"
"101596","20170727","96","","ROUTINE"
"101596","20180207","99","","ROUTINE"
"101596","20180920","100","","ROUTINE"
"101596","20190228","100","","ROUTINE"
"101598","20190415","98","","ROUTINE"
"101598","20191021","99","","ROUTINE"
"101598","20170221","96","","ROUTINE"
"101598","20171012","97","","ROUTINE"
"101598","20180220","97","","ROUTINE"
"101598","20180913","92","","ROUTINE"
"101650","20190402","96","","ROUTINE"
"101650","20191016","95","","ROUTINE"
"101650","20170221","99","","ROUTINE"
"101650","20171009","94","","ROUTINE"
"101650","20180223","96","","ROUTINE"
"101650","20180906","96","","ROUTINE"
"101651","20190322","100","","ROUTINE"
"101651","20191022","99","","ROUTINE"
"101651","20170303","100","","ROUTINE"
"101651","20170830","98","","ROUTINE"
"101651","20180515","100","","ROUTINE"
"101651","20180912","100","","ROUTINE"
"101655","20190808","100","","ROUTINE"
"101655","20161109","","","COMPLAINT"
"101655","20170216","","","FOLLOWUP"
"101655","20170216","99","","ROUTINE"
"101655","20170316","","","FOLLOWUP"
"101655","20170803","100","","ROUTINE"
"101655","20170717","","","FOLLOWUP"
"101655","20180126","100","","ROUTINE"
"101655","20180802","100","","ROUTINE"
"101655","20190214","100","","ROUTINE"
"101666","20190802","99","","ROUTINE"
"101666","20170216","","","COMPLAINT"
"101666","20170216","80","","ROUTINE"
"101666","20170224","100","","FOLLOWUP"
"101666","20170803","97","","ROUTINE"
"101666","20180126","100","","ROUTINE"
"101666","20180814","","","FOLLOWUP"
"101666","20180803","","","COMPLAINT"
"101666","20180809","","","FOLLOWUP"
"101666","20180803","96","","ROUTINE"
"101666","20190214","96","","ROUTINE"
"101667","20190214","96","","ROUTINE"
"101667","20190802","99","","ROUTINE"
"101667","20170216","98","","ROUTINE"
"101667","20170803","95","","ROUTINE"
"101667","20180126","96","","ROUTINE"
"101667","20180803","100","","ROUTINE"
"101668","20190214","100","","ROUTINE"
"101668","20190802","100","","ROUTINE"
"101668","20170216","93","","ROUTINE"
"101668","20170224","98","","FOLLOWUP"
"101668","20170803","96","","ROUTINE"
"101668","20180126","96","","ROUTINE"
"101668","20180803","99","","ROUTINE"
"101699","20190425","86","","ROUTINE"
"101699","20190425","","","COMPLAINT"
"101699","20190109","","","COMPLAINT"
"101699","20190909","92","","ROUTINE"
"101699","20170306","93","","ROUTINE"
"101699","20171127","95","","ROUTINE"
"101699","20170705","94","","FOLLOWUP"
"101699","20170626","90","","ROUTINE"
"101699","20180403","92","","ROUTINE"
"101699","20180803","94","","ROUTINE"
"101699","20181217","95","","ROUTINE"
"101699","20190502","95","","FOLLOWUP"
"101699","20190119","","","COMPLAINT"
"101700","20190204","96","","ROUTINE"
"101700","20190812","99","","ROUTINE"
"101700","20170227","96","","ROUTINE"
"101700","20170731","95","","ROUTINE"
"101700","20180302","97","","ROUTINE"
"101700","20180807","99","","ROUTINE"
"101700","20180926","","","COMPLAINT"
"101700","20180926","","","FOLLOWUP"
"101700","20181003","","","FOLLOWUP"
"101702","20190204","100","","ROUTINE"
"101702","20190812","99","","ROUTINE"
"101702","20170227","100","","ROUTINE"
"101702","20170731","95","","ROUTINE"
"101702","20180302","98","","ROUTINE"
"101702","20180807","99","","ROUTINE"
"101703","20190221","96","","ROUTINE"
"101703","20190226","","","COMPLAINT"
"101703","20190403","","","FOLLOWUP"
"101703","20190911","99","","ROUTINE"
"101703","20170223","95","","ROUTINE"
"101703","20170726","","","COMPLAINT"
"101703","20170726","","","FOLLOWUP"
"101703","20170727","","","FOLLOWUP"
"101703","20170801","96","","FOLLOWUP"
"101703","20170919","","","COMPLAINT"
"101703","20170801","","","FOLLOWUP"
"101703","20170726","76","","ROUTINE"
"101703","20180220","95","","ROUTINE"
"101703","20180927","","","FOLLOWUP"
"101703","20180724","","","COMPLAINT"
"101703","20180724","97","","ROUTINE"
"101703","20180827","","","FOLLOWUP"
"101703","20190520","","","FOLLOWUP"
"101703","20190403","","","COMPLAINT"
"101735","20191107","100","","ROUTINE"
"101735","20170301","100","","ROUTINE"
"101735","20170725","100","","ROUTINE"
"101735","20180604","","","COMPLAINT"
"101735","20180604","99","","ROUTINE"
"101735","20180606","","","FOLLOWUP"
"101735","20171218","99","","ROUTINE"
"101735","20181109","100","","ROUTINE"
"101735","20190521","100","","ROUTINE"
"101736","20191113","95","","ROUTINE"
"101736","20170227","93","","ROUTINE"
"101736","20170516","","","COMPLAINT"
"101736","20170227","","","COMPLAINT"
"101736","20170516","","","COMPLAINT"
"101736","20171103","","","COMPLAINT"
"101736","20170720","93","","ROUTINE"
"101736","20180426","","","COMPLAINT"
"101736","20180104","94","","ROUTINE"
"101736","20180320","","","COMPLAINT"
"101736","20180605","93","","ROUTINE"
"101736","20180904","","","COMPLAINT"
"101736","20181119","96","","ROUTINE"
"101736","20190508","94","","ROUTINE"
"101737","20190222","100","","ROUTINE"
"101737","20190828","100","","ROUTINE"
"101737","20170221","100","","ROUTINE"
"101737","20170905","99","","ROUTINE"
"101737","20180221","100","","ROUTINE"
"101737","20180816","98","","ROUTINE"
"101739","20190312","100","","ROUTINE"
"101739","20190904","100","","ROUTINE"
"101739","20170301","","","COMPLAINT"
"101739","20170301","98","","ROUTINE"
"101739","20171019","98","","ROUTINE"
"101739","20180226","98","","ROUTINE"
"101739","20180911","100","","ROUTINE"
"101744","20191028","","","COMPLAINT"
"101744","20190826","99","","ROUTINE"
"101744","20170306","97","","ROUTINE"
"101744","20170829","98","","ROUTINE"
"101744","20180126","97","","ROUTINE"
"101744","20180827","99","","ROUTINE"
"101744","20190227","99","","ROUTINE"
"101745","20190222","96","","ROUTINE"
"101745","20190829","99","","ROUTINE"
"101745","20170306","97","","ROUTINE"
"101745","20170922","","","COMPLAINT"
"101745","20170825","99","","ROUTINE"
"101745","20180206","95","","ROUTINE"
"101745","20180904","92","","ROUTINE"
"101746","20190409","100","","ROUTINE"
"101746","20191022","95","","ROUTINE"
"101746","20170307","98","","ROUTINE"
"101746","20170727","96","","ROUTINE"
"101746","20180511","92","","ROUTINE"
"101746","20171221","95","","ROUTINE"
"101746","20181109","99","","ROUTINE"
"101777","20190304","94","","ROUTINE"
"101777","20191018","98","","ROUTINE"
"101777","20170324","100","","ROUTINE"
"101777","20170918","97","","ROUTINE"
"101777","20180330","94","","ROUTINE"
"101777","20180914","94","","ROUTINE"
"101778","20190904","99","","ROUTINE"
"101778","20170314","100","","ROUTINE"
"101778","20170823","98","","ROUTINE"
"101778","20180220","98","","ROUTINE"
"101778","20180808","97","","ROUTINE"
"101778","20190208","100","","ROUTINE"
"101786","20190529","92","","ROUTINE"
"101786","20191203","95","","ROUTINE"
"101786","20170316","95","","ROUTINE"
"101786","20170629","93","","ROUTINE"
"101786","20180529","96","","ROUTINE"
"101786","20180425","","","FOLLOWUP"
"101786","20180613","","","COMPLAINT"
"101786","20180123","96","","ROUTINE"
"101786","20180424","","","COMPLAINT"
"101786","20180426","","","FOLLOWUP"
"101786","20180430","","","FOLLOWUP"
"101786","20181120","95","","ROUTINE"
"101787","20190426","","","COMPLAINT"
"101787","20170315","95","","ROUTINE"
"101787","20170822","95","","ROUTINE"
"101787","20180129","97","","ROUTINE"
"101787","20180601","97","","ROUTINE"
"101787","20181016","99","","ROUTINE"
"101787","20190726","99","","ROUTINE"
"101787","20190311","99","","ROUTINE"
"101821","20191125","100","","ROUTINE"
"101821","20170324","","","COMPLAINT"
"101821","20170324","98","","ROUTINE"
"101821","20171106","96","","ROUTINE"
"101821","20180319","96","","ROUTINE"
"101821","20181107","100","","ROUTINE"
"101821","20190529","98","","ROUTINE"
"101823","20190510","97","","ROUTINE"
"101823","20191107","88","","ROUTINE"
"101823","20191114","100","","FOLLOWUP"
"101823","20170405","98","","ROUTINE"
"101823","20170405","","","COMPLAINT"
"101823","20171107","94","","ROUTINE"
"101823","20180330","100","","ROUTINE"
"101823","20181108","91","","ROUTINE"
"101824","20190408","100","","ROUTINE"
"101824","20191001","100","","ROUTINE"
"101824","20170316","95","","ROUTINE"
"101824","20171009","98","","ROUTINE"
"101824","20180316","98","","ROUTINE"
"101824","20181005","100","","ROUTINE"
"101829","20190312","100","","ROUTINE"
"101829","20191001","99","","ROUTINE"
"101829","20170321","100","","ROUTINE"
"101829","20170911","99","","ROUTINE"
"101829","20180323","99","","ROUTINE"
"101829","20180911","99","","ROUTINE"
"101832","20190417","100","","ROUTINE"
"101832","20191107","99","","ROUTINE"
"101832","20170530","100","","ROUTINE"
"101832","20171206","100","","ROUTINE"
"101832","20180502","100","","ROUTINE"
"101832","20181108","100","","ROUTINE"
"101835","20190523","100","","ROUTINE"
"101835","20191115","100","","ROUTINE"
"101835","20170323","100","","ROUTINE"
"101835","20170830","100","","ROUTINE"
"101835","20180125","100","","ROUTINE"
"101835","20180703","100","","ROUTINE"
"101835","20181211","100","","ROUTINE"
"101927","20190812","","","COMPLAINT"
"101927","20170405","96","","ROUTINE"
"101927","20171208","96","","ROUTINE"
"101927","20180409","97","","ROUTINE"
"101927","20180409","","","SURVEY"
"101927","20190118","95","","ROUTINE"
"101927","20190717","96","","ROUTINE"
"101928","20190318","98","","ROUTINE"
"101928","20190909","97","","ROUTINE"
"101928","20170410","98","","ROUTINE"
"101928","20171013","98","","ROUTINE"
"101928","20180402","98","","ROUTINE"
"101928","20180912","97","","ROUTINE"
"101957","20191113","98","","ROUTINE"
"101957","20170418","99","","ROUTINE"
"101957","20170831","99","","ROUTINE"
"101957","20180206","100","","ROUTINE"
"101957","20180620","99","","ROUTINE"
"101957","20181205","98","","ROUTINE"
"101957","20190605","98","","ROUTINE"
"102016","20190322","","","COMPLAINT"
"102016","20191021","92","","ROUTINE"
"102016","20191027","98","","FOLLOWUP"
"102016","20191020","","","COMPLAINT"
"102016","20191027","","","FOLLOWUP"
"102016","20170423","93","","ROUTINE"
"102016","20171205","95","","ROUTINE"
"102016","20180510","97","","ROUTINE"
"102016","20181116","98","","ROUTINE"
"102016","20190522","96","","ROUTINE"
"102017","20191021","97","","ROUTINE"
"102017","20170424","100","","ROUTINE"
"102017","20170424","","","COMPLAINT"
"102017","20171205","97","","ROUTINE"
"102017","20180510","99","","ROUTINE"
"102017","20171205","","","FOLLOWUP"
"102017","20181116","100","","ROUTINE"
"102017","20190522","98","","ROUTINE"
"102019","20190508","90","","ROUTINE"
"102019","20191231","91","","ROUTINE"
"102019","20170418","96","","ROUTINE"
"102019","20171025","98","","ROUTINE"
"102019","20180328","98","","ROUTINE"
"102019","20181024","97","","ROUTINE"
"102020","20190501","99","","ROUTINE"
"102020","20191204","96","","ROUTINE"
"102020","20170405","95","","ROUTINE"
"102020","20171018","98","","ROUTINE"
"102020","20180403","88","","ROUTINE"
"102020","20181018","95","","ROUTINE"
"102033","20190409","99","","ROUTINE"
"102033","20191018","97","","ROUTINE"
"102033","20170420","97","","ROUTINE"
"102033","20170606","","","COMPLAINT"
"102033","20170615","","","FOLLOWUP"
"102033","20171017","97","","ROUTINE"
"102033","20180327","97","","ROUTINE"
"102033","20181015","97","","ROUTINE"
"102034","20190318","100","","ROUTINE"
"102034","20190913","100","","ROUTINE"
"102034","20170405","98","","ROUTINE"
"102034","20170927","100","","ROUTINE"
"102034","20180312","100","","ROUTINE"
"102034","20180913","100","","ROUTINE"
"102037","20190415","100","","ROUTINE"
"102037","20190926","100","","ROUTINE"
"102037","20170425","99","","ROUTINE"
"102037","20171121","98","","ROUTINE"
"102037","20180426","99","","ROUTINE"
"102037","20181024","98","","ROUTINE"
"102041","20170509","91","","ROUTINE"
"102041","20171129","95","","ROUTINE"
"102041","20180418","100","","ROUTINE"
"102041","20181128","98","","ROUTINE"
"102041","20190725","97","","ROUTINE"
"102175","20190607","95","","ROUTINE"
"102175","20191220","94","","ROUTINE"
"102175","20170517","95","","ROUTINE"
"102175","20171110","","","COMPLAINT"
"102175","20171111","95","","ROUTINE"
"102175","20171111","","","COMPLAINT"
"102175","20180501","96","","ROUTINE"
"102175","20180913","92","","ROUTINE"
"102175","20180913","","","COMPLAINT"
"102175","20180926","","","FOLLOWUP"
"102175","20181003","","","FOLLOWUP"
"102176","20190517","98","","ROUTINE"
"102176","20191108","100","","ROUTINE"
"102176","20170427","96","","ROUTINE"
"102176","20171110","","","COMPLAINT"
"102176","20171117","","","FOLLOWUP"
"102176","20170912","","","FOLLOWUP"
"102176","20171110","99","","ROUTINE"
"102176","20170828","","","FOLLOWUP"
"102176","20170918","","","FOLLOWUP"
"102176","20170822","","","COMPLAINT"
"102176","20180501","","","SURVEY"
"102176","20180518","100","","ROUTINE"
"102176","20181109","96","","ROUTINE"
"102177","20191118","96","","ROUTINE"
"102177","20170503","90","","ROUTINE"
"102177","20171101","90","","ROUTINE"
"102177","20180521","95","","ROUTINE"
"102177","20181107","100","","FOLLOWUP"
"102177","20181031","90","","ROUTINE"
"102177","20190515","97","","ROUTINE"
"102181","20190425","99","","ROUTINE"
"102181","20191025","98","","ROUTINE"
"102181","20170418","100","","ROUTINE"
"102181","20170818","97","","ROUTINE"
"102181","20180421","100","","ROUTINE"
"102181","20180703","99","","ROUTINE"
"102196","20191106","100","","ROUTINE"
"102196","20170510","92","","ROUTINE"
"102196","20171102","98","","ROUTINE"
"102196","20180405","97","","ROUTINE"
"102196","20181115","100","","ROUTINE"
"102196","20190411","100","","ROUTINE"
"102199","20190422","97","","ROUTINE"
"102199","20191113","98","","ROUTINE"
"102199","20170410","","","COMPLAINT"
"102199","20170424","96","","ROUTINE"
"102199","20171020","92","","ROUTINE"
"102199","20180215","","","COMPLAINT"
"102199","20180227","","","FOLLOWUP"
"102199","20180219","","","FOLLOWUP"
"102199","20180413","99","","ROUTINE"
"102199","20181019","96","","ROUTINE"
"102203","20191031","96","","ROUTINE"
"102203","20170518","98","","ROUTINE"
"102203","20171016","98","","ROUTINE"
"102203","20180426","98","","ROUTINE"
"102203","20181017","95","","ROUTINE"
"102203","20181024","100","","FOLLOWUP"
"102203","20190418","100","","ROUTINE"
"102224","20190129","","","COMPLAINT"
"102224","20190219","","","COMPLAINT"
"102224","20190808","92","","ROUTINE"
"102224","20190816","100","","FOLLOWUP"
"102224","20191125","98","","ROUTINE"
"102224","20170519","83","","ROUTINE"
"102224","20170525","99","","FOLLOWUP"
"102224","20170602","","","COMPLAINT"
"102224","20171024","97","","ROUTINE"
"102224","20180301","95","","ROUTINE"
"102224","20180702","97","","ROUTINE"
"102224","20181128","97","","ROUTINE"
"102224","20190403","98","","ROUTINE"
"102225","20190206","99","","ROUTINE"
"102225","20191003","94","","ROUTINE"
"102225","20170609","99","","ROUTINE"
"102225","20180605","97","","ROUTINE"
"102225","20171229","97","","ROUTINE"
"102225","20190226","","","COMPLAINT"
"102238","20190528","99","","ROUTINE"
"102238","20191210","100","","ROUTINE"
"102238","20170519","100","","ROUTINE"
"102238","20171208","100","","ROUTINE"
"102238","20180515","100","","ROUTINE"
"102238","20181127","100","","ROUTINE"
"102238","20190315","86","","SURVEY"
"102239","20191002","96","","ROUTINE"
"102239","20170523","97","","ROUTINE"
"102239","20171211","99","","ROUTINE"
"102239","20180514","","","COMPLAINT"
"102239","20180521","","","FOLLOWUP"
"102239","20180514","93","","ROUTINE"
"102239","20180521","100","","FOLLOWUP"
"102239","20180514","","","COMPLAINT"
"102239","20181114","","","COMPLAINT"
"102239","20181116","","","ENFORCEMENT ACTIONS"
"102239","20181121","","","FOLLOWUP"
"102239","20181121","100","","FOLLOWUP"
"102239","20181114","95","","ROUTINE"
"102239","20190207","99","","ROUTINE"
"102322","20191108","100","","ROUTINE"
"102322","20170525","98","","ROUTINE"
"102322","20171116","100","","ROUTINE"
"102322","20180514","100","","ROUTINE"
"102322","20181106","100","","ROUTINE"
"102322","20190516","100","","ROUTINE"
"102324","20190430","98","","ROUTINE"
"102324","20191025","99","","ROUTINE"
"102324","20170608","98","","ROUTINE"
"102324","20171117","99","","ROUTINE"
"102324","20180427","100","","ROUTINE"
"102324","20181029","99","","ROUTINE"
"102326","20190917","100","","ROUTINE"
"102326","20170511","99","","ROUTINE"
"102326","20171110","100","","ROUTINE"
"102326","20180420","99","","ROUTINE"
"102326","20181019","100","","ROUTINE"
"102326","20190410","100","","ROUTINE"
"102330","20191210","100","","ROUTINE"
"102330","20190828","","","COMPLAINT"
"102330","20191003","98","","SURVEY"
"102330","20170607","100","","ROUTINE"
"102330","20180515","100","","ROUTINE"
"102330","20180118","100","","ROUTINE"
"102330","20181115","100","","ROUTINE"
"102330","20190530","98","","ROUTINE"
"102331","20190409","","","COMPLAINT"
"102331","20190813","90","","ROUTINE"
"102331","20170530","97","","ROUTINE"
"102331","20170508","","","FOLLOWUP"
"102331","20170426","","","COMPLAINT"
"102331","20170608","","","COMPLAINT"
"102331","20170530","","","FOLLOWUP"
"102331","20171213","92","","ROUTINE"
"102331","20180521","90","","ROUTINE"
"102331","20171213","","","COMPLAINT"
"102331","20190102","92","","ROUTINE"
"102331","20180628","","","COMPLAINT"
"102331","20180918","","","COMPLAINT"
"102331","20190509","","","FOLLOWUP"
"102331","20190509","","","FOLLOWUP"
"102331","20190409","","","COMPLAINT"
"102342","20170718","100","","ROUTINE"
"102342","20180327","100","","ROUTINE"
"102342","20181119","100","","ROUTINE"
"102342","20190613","100","","ROUTINE"
"102378","20191018","98","","ROUTINE"
"102378","20170503","100","","ROUTINE"
"102378","20171031","100","","ROUTINE"
"102378","20180402","100","","ROUTINE"
"102378","20180925","100","","ROUTINE"
"102378","20190405","97","","ROUTINE"
"102425","20190614","94","","ROUTINE"
"102425","20191213","98","","ROUTINE"
"102425","20170906","","","COMPLAINT"
"102425","20170907","","","FOLLOWUP"
"102425","20170713","99","","FOLLOWUP"
"102425","20170707","92","","ROUTINE"
"102425","20180314","91","","ROUTINE"
"102425","20180509","","","COMPLAINT"
"102425","20180608","93","","ROUTINE"
"102425","20181210","91","","ROUTINE"
"102427","20190528","","","COMPLAINT"
"102427","20190916","92","","ROUTINE"
"102427","20190705","","","FOLLOWUP"
"102427","20190617","","","FOLLOWUP"
"102427","20171006","","","COMPLAINT"
"102427","20170619","96","","FOLLOWUP"
"102427","20170612","70","","ROUTINE"
"102427","20180425","","","FOLLOWUP"
"102427","20180102","91","","ROUTINE"
"102427","20180315","","","COMPLAINT"
"102427","20180418","","","COMPLAINT"
"102427","20180622","82","","ROUTINE"
"102427","20180702","97","","FOLLOWUP"
"102427","20180627","","","COMPLAINT"
"102427","20190107","89","","ROUTINE"
"102427","20190308","","","COMPLAINT"
"102430","20190606","98","","ROUTINE"
"102430","20191205","99","","ROUTINE"
"102430","20170608","98","","ROUTINE"
"102430","20180612","100","","ROUTINE"
"102430","20171212","100","","ROUTINE"
"102430","20181213","99","","ROUTINE"
"102583","20190516","95","","ROUTINE"
"102583","20191107","","","COMPLAINT"
"102583","20191107","96","","ROUTINE"
"102583","20170619","98","","FOLLOWUP"
"102583","20171208","99","","ROUTINE"
"102583","20171116","","","FOLLOWUP"
"102583","20170612","","","COMPLAINT"
"102583","20170612","75","","ROUTINE"
"102583","20180518","98","","ROUTINE"
"102583","20171116","","","FOLLOWUP"
"102583","20181129","93","","ROUTINE"
"102587","20190605","99","","ROUTINE"
"102587","20200108","100","","ROUTINE"
"102587","20170622","100","","ROUTINE"
"102587","20180606","99","","ROUTINE"
"102587","20171228","99","","ROUTINE"
"102587","20181205","100","","ROUTINE"
"102589","20190226","96","","ROUTINE"
"102589","20190926","99","","ROUTINE"
"102589","20170626","95","","ROUTINE"
"102589","20180207","95","","ROUTINE"
"102589","20180814","98","","ROUTINE"
"102633","20190612","100","","ROUTINE"
"102633","20191212","100","","ROUTINE"
"102633","20170705","100","","ROUTINE"
"102633","20180117","100","","ROUTINE"
"102633","20180710","100","","ROUTINE"
"102633","20181218","100","","ROUTINE"
